tweet_id,favorites,retweets,user_followers,user_favourites,date_time
763183847194451968,5906,1658,6556173,132912,2016-08-10 01:23:03
763167063695355904,0,3395,6556173,132912,2016-08-10 00:16:21
763103485927849985,8003,2544,6556173,132912,2016-08-09 20:03:43
762699858130116608,13266,4067,6556173,132912,2016-08-08 17:19:51
762471784394268675,12301,7328,6556173,132912,2016-08-08 02:13:34
762464539388485633,11274,4718,6556173,132912,2016-08-08 01:44:46
762316489655476224,5253,1263,6556173,132912,2016-08-07 15:56:28
762035686371364864,34804,17479,6556173,132912,2016-08-06 21:20:40
761976711479193600,5887,2258,6556173,132912,2016-08-06 17:26:19
761750502866649088,0,4423,6556174,132912,2016-08-06 02:27:27
761745352076779520,4639,958,6556174,132912,2016-08-06 02:06:59
761672994376806400,53884,32546,6556174,132912,2016-08-05 21:19:27
761599872357261312,4497,1313,6556174,132912,2016-08-05 16:28:54
761371037149827077,0,20033,6556175,132912,2016-08-05 01:19:35
761334018830917632,5681,1616,6556175,132912,2016-08-04 22:52:29
761292947749015552,4867,1234,6556176,132912,2016-08-04 20:09:17
761227390836215808,5782,1727,6556176,132912,2016-08-04 15:48:47
761004547850530816,12251,3864,6556176,132912,2016-08-04 01:03:17
760893934457552897,4157,1085,6556176,132912,2016-08-03 17:43:45
760656994973933572,7190,2151,6556176,132912,2016-08-03 02:02:14
760641137271070720,5386,1448,6556176,132912,2016-08-03 00:59:13
760539183865880579,8243,4055,6556176,132912,2016-08-02 18:14:06
760521673607086080,4601,1568,6556176,132912,2016-08-02 17:04:31
760290219849637889,29106,12827,6556177,132912,2016-08-02 01:44:48
760252756032651264,4279,968,6556177,132912,2016-08-01 23:15:56
760190180481531904,6206,2024,6556177,132912,2016-08-01 19:07:17
760153949710192640,0,37,6556177,132912,2016-08-01 16:43:19
759943073749200896,6464,2330,6556177,132912,2016-08-01 02:45:22
759923798737051648,15974,6356,6556177,132912,2016-08-01 01:28:46
759846353224826880,7299,2215,6556177,132912,2016-07-31 20:21:02
759793422261743616,6493,2131,6556177,132912,2016-07-31 16:50:42
759566828574212096,0,23694,6556177,132912,2016-07-31 01:50:18
759557299618865152,5105,1315,6556177,132912,2016-07-31 01:12:26
759447681597108224,9249,2746,6556178,132912,2016-07-30 17:56:51
759446261539934208,1814,550,6556179,132912,2016-07-30 17:51:13
759197388317847553,6594,2169,6556179,132912,2016-07-30 01:22:17
759159934323924993,0,1311,6556179,132912,2016-07-29 22:53:27
759099523532779520,15795,4689,6556180,132912,2016-07-29 18:53:24
759047813560868866,7085,2251,6556180,132912,2016-07-29 15:27:55
758854675097526272,3851,996,6556180,132912,2016-07-29 02:40:28
758828659922702336,12158,4272,6556181,132912,2016-07-29 00:57:05
758740312047005698,6227,1781,6556181,132912,2016-07-28 19:06:01
758474966123810816,4144,1105,6556181,132912,2016-07-28 01:31:38
758467244762497024,5221,2483,6556181,132912,2016-07-28 01:00:57
758405701903519748,5650,2145,6556182,132912,2016-07-27 20:56:24
758355060040593408,3723,1209,6556182,132912,2016-07-27 17:35:10
758099635764359168,20879,11240,6556182,132912,2016-07-27 00:40:12
758041019896193024,2945,424,6556182,132912,2016-07-26 20:47:17
757741869644341248,7475,3617,6556182,132912,2016-07-26 00:58:34
757729163776290825,0,9079,6556182,132912,2016-07-26 00:08:05
757725642876129280,4938,1365,6556182,132912,2016-07-25 23:54:05
757611664640446465,4948,1245,6556182,132912,2016-07-25 16:21:11
757597904299253760,0,325,6556182,132912,2016-07-25 15:26:30
757596066325864448,4733,1182,6556183,132912,2016-07-25 15:19:12
757400162377592832,16450,7597,6556183,132912,2016-07-25 02:20:45
757393109802180609,6335,1945,6556183,132912,2016-07-25 01:52:43
757354760399941633,4913,1588,6556183,132912,2016-07-24 23:20:20
756998049151549440,6807,2217,6556183,132912,2016-07-23 23:42:53
756939218950160384,7217,2236,6556183,132912,2016-07-23 19:49:07
756651752796094464,5507,1477,6556184,132912,2016-07-23 00:46:50
756526248105566208,11307,4053,6556185,132912,2016-07-22 16:28:07
756303284449767430,4288,1202,6556185,132912,2016-07-22 01:42:09
756288534030475264,45627,19401,6556185,132912,2016-07-22 00:43:32
756275833623502848,6993,1706,6556185,132912,2016-07-21 23:53:04
755955933503782912,7952,3207,6556187,132912,2016-07-21 02:41:54
755206590534418437,17863,5998,6556187,132912,2016-07-19 01:04:16
755110668769038337,23009,12339,6556187,132912,2016-07-18 18:43:07
754874841593970688,0,8946,6556187,132912,2016-07-18 03:06:01
754856583969079297,7461,2805,6556187,132912,2016-07-18 01:53:28
754747087846248448,2797,582,6556187,132912,2016-07-17 18:38:22
754482103782404096,5753,2164,6556188,132912,2016-07-17 01:05:25
754449512966619136,4079,821,6556188,132912,2016-07-16 22:55:55
754120377874386944,8505,2599,6556188,132912,2016-07-16 01:08:03
754011816964026368,9550,4012,6556188,132912,2016-07-15 17:56:40
753655901052166144,6335,2431,6556188,132912,2016-07-14 18:22:23
753420520834629632,8582,3982,6556188,132912,2016-07-14 02:47:04
753398408988139520,6277,2137,6556188,132912,2016-07-14 01:19:12
753375668877008896,8257,2593,6556189,132912,2016-07-13 23:48:51
753298634498793472,0,6444,6556189,132912,2016-07-13 18:42:44
753294487569522689,3692,1160,6556190,132912,2016-07-13 18:26:16
753039830821511168,40282,23372,6556190,132912,2016-07-13 01:34:21
753026973505581056,4218,1087,6556190,132912,2016-07-13 00:43:15
752932432744185856,13705,7599,6556190,132912,2016-07-12 18:27:35
752917284578922496,7451,1748,6556191,132912,2016-07-12 17:27:23
752701944171524096,0,3216,6556191,132912,2016-07-12 03:11:42
752682090207055872,6526,1792,6556191,132912,2016-07-12 01:52:49
752660715232722944,4789,1752,6556191,132912,2016-07-12 00:27:52
752568224206688256,6020,2546,6556191,132912,2016-07-11 18:20:21
752519690950500352,7993,3824,6556191,132912,2016-07-11 15:07:30
752334515931054080,4141,1234,6556191,132912,2016-07-11 02:51:40
752309394570878976,0,18560,6556191,132912,2016-07-11 01:11:51
752173152931807232,6451,2054,6556191,132912,2016-07-10 16:10:29
751950017322246144,3344,1039,6556191,132912,2016-07-10 01:23:49
751937170840121344,5665,1496,6556191,132912,2016-07-10 00:32:46
751830394383790080,6295,2171,6556191,132912,2016-07-09 17:28:29
751793661361422336,6355,3250,6556189,132912,2016-07-09 15:02:31
751598357617971201,8555,3362,6556189,132912,2016-07-09 02:06:27
751583847268179968,4784,1242,6556189,132912,2016-07-09 01:08:47
751538714308972544,5453,1407,6556189,132912,2016-07-08 22:09:27
751456908746354688,3471,1103,6556189,132912,2016-07-08 16:44:23
751251247299190784,13555,6539,6556189,132912,2016-07-08 03:07:09
751205363882532864,6834,2035,6556189,132912,2016-07-08 00:04:50
751132876104687617,5520,1449,6556190,132912,2016-07-07 19:16:47
750868782890057730,5196,1551,6556191,132912,2016-07-07 01:47:22
750719632563142656,14331,5606,6556191,132912,2016-07-06 15:54:42
750506206503038976,4830,1280,6556191,132912,2016-07-06 01:46:38
750429297815552001,14292,4814,6556191,132912,2016-07-05 20:41:01
750383411068534784,4916,1270,6556191,132912,2016-07-05 17:38:41
750381685133418496,745,35,6556191,132912,2016-07-05 17:31:49
750147208377409536,3344,1072,6556191,132912,2016-07-05 02:00:06
750132105863102464,3926,1403,6556191,132912,2016-07-05 01:00:05
750117059602808832,4669,1437,6556191,132912,2016-07-05 00:00:18
750101899009982464,3297,935,6556191,132912,2016-07-04 23:00:03
750086836815486976,2347,606,6556191,132912,2016-07-04 22:00:12
750071704093859840,8490,3715,6556191,132912,2016-07-04 21:00:04
750056684286914561,3383,990,6556191,132912,2016-07-04 20:00:23
750041628174217216,3437,686,6556191,132912,2016-07-04 19:00:33
750026558547456000,2934,873,6556191,132912,2016-07-04 18:00:41
750011400160841729,3509,1011,6556191,132912,2016-07-04 17:00:26
749996283729883136,3272,892,6556192,132912,2016-07-04 16:00:22
749981277374128128,5531,2718,6556192,132912,2016-07-04 15:00:45
749774190421639168,5027,1458,6556192,132912,2016-07-04 01:17:51
749417653287129088,6607,1859,6556192,132912,2016-07-03 01:41:06
749403093750648834,2839,609,6556192,132912,2016-07-03 00:43:15
749395845976588288,9314,3853,6556192,132912,2016-07-03 00:14:27
749317047558017024,5945,2458,6556192,132912,2016-07-02 19:01:20
749075273010798592,6243,2300,6556192,132912,2016-07-02 03:00:36
749064354620928000,5189,1679,6556192,132912,2016-07-02 02:17:13
749036806121881602,3353,872,6556192,132912,2016-07-02 00:27:45
748977405889503236,11619,3797,6556192,132912,2016-07-01 20:31:43
748932637671223296,6336,2504,6556192,132912,2016-07-01 17:33:49
748705597323898880,2990,1047,6556192,132912,2016-07-01 02:31:39
748699167502000129,5120,1771,6556192,132912,2016-07-01 02:06:06
748692773788876800,4583,1472,6556193,132912,2016-07-01 01:40:41
748575535303884801,6559,2211,6556194,132912,2016-06-30 17:54:50
748568946752774144,2365,749,6556194,132912,2016-06-30 17:28:39
748346686624440324,5640,1377,6556193,132912,2016-06-30 02:45:28
748337862848962560,8300,4582,6556193,132912,2016-06-30 02:10:24
748324050481647620,4006,849,6556193,132912,2016-06-30 01:15:31
748307329658011649,3969,796,6556193,132912,2016-06-30 00:09:04
748220828303695873,15263,8636,6556193,132912,2016-06-29 18:25:21
747963614829678593,6266,2394,6556193,132912,2016-06-29 01:23:16
747933425676525569,7169,2830,6556193,132912,2016-06-28 23:23:19
747885874273214464,3187,1094,6556193,132912,2016-06-28 20:14:22
747844099428986880,3028,825,6556193,132912,2016-06-28 17:28:22
747816857231626240,5245,1288,6556194,132912,2016-06-28 15:40:07
747651430853525504,1490,174,6556194,132912,2016-06-28 04:42:46
747648653817413632,13938,6468,6556194,132912,2016-06-28 04:31:44
747600769478692864,2507,604,6556195,132912,2016-06-28 01:21:27
747594051852075008,3977,1174,6556195,132912,2016-06-28 00:54:46
747512671126323200,6009,1754,6556195,132912,2016-06-27 19:31:23
747461612269887489,4179,1148,6556195,132912,2016-06-27 16:08:30
747439450712596480,5872,2139,6556196,132912,2016-06-27 14:40:26
747242308580548608,0,3188,6556196,132912,2016-06-27 01:37:04
747219827526344708,5694,1743,6556196,132912,2016-06-27 00:07:44
747204161125646336,3657,1015,6556196,132912,2016-06-26 23:05:29
747103485104099331,10358,4439,6556196,132912,2016-06-26 16:25:26
746906459439529985,3113,329,6556196,132912,2016-06-26 03:22:31
746872823977771008,6462,2375,6556196,132912,2016-06-26 01:08:52
746818907684614144,5706,1899,6556197,132912,2016-06-25 21:34:37
746790600704425984,5254,1767,6556197,132912,2016-06-25 19:42:08
746757706116112384,10299,4315,6556197,132912,2016-06-25 17:31:25
746726898085036033,6515,1987,6556197,132912,2016-06-25 15:29:00
746542875601690625,5428,2060,6556200,132912,2016-06-25 03:17:46
746521445350707200,0,1085,6556201,132912,2016-06-25 01:52:36
746507379341139972,5006,1198,6556201,132912,2016-06-25 00:56:43
746369468511756288,6515,1820,6556201,132912,2016-06-24 15:48:42
746131877086527488,7428,2441,6556201,132912,2016-06-24 00:04:36
746056683365994496,3826,909,6556201,132912,2016-06-23 19:05:49
745789745784041472,4355,1178,6556201,132912,2016-06-23 01:25:06
745712589599014916,7515,2576,6556201,132912,2016-06-22 20:18:30
745433870967832576,7668,2812,6556201,132912,2016-06-22 01:50:58
745422732645535745,9239,2701,6556202,132912,2016-06-22 01:06:43
745314880350101504,7710,3061,6556202,132912,2016-06-21 17:58:09
745074613265149952,8433,3883,6556202,132912,2016-06-21 02:03:25
745057283344719872,7797,2529,6556202,132912,2016-06-21 00:54:33
744995568523612160,3220,696,6556202,132912,2016-06-20 20:49:19
744971049620602880,8483,2967,6556202,132912,2016-06-20 19:11:53
744709971296780288,6029,1721,6556202,132912,2016-06-20 01:54:27
744334592493166593,7275,2371,6556203,132912,2016-06-19 01:02:50
744234799360020481,128757,77715,6556204,132912,2016-06-18 18:26:18
744223424764059648,1832,414,6556206,132912,2016-06-18 17:41:06
743980027717509120,4471,1204,6556206,132912,2016-06-18 01:33:55
743895849529389061,3925,1057,6556206,132912,2016-06-17 19:59:26
743835915802583040,0,2319,6556206,132912,2016-06-17 16:01:16
743609206067040256,4828,1521,6556206,132912,2016-06-17 01:00:24
743595368194129920,19903,7260,6556206,132912,2016-06-17 00:05:25
743545585370791937,3793,1040,6556206,132912,2016-06-16 20:47:36
743510151680958465,8505,4077,6556206,132912,2016-06-16 18:26:48
743253157753532416,4543,1333,6556206,132912,2016-06-16 01:25:36
743222593470234624,6671,2105,6556206,132912,2016-06-15 23:24:09
743210557239623680,4132,1506,6556206,132912,2016-06-15 22:36:19
742534281772302336,7584,3920,6556206,132912,2016-06-14 01:49:03
742528092657332225,4790,2193,6555886,132913,2016-06-14 01:24:27
742465774154047488,7800,4282,6556207,132912,2016-06-13 21:16:49
742423170473463808,10618,4209,6556207,132912,2016-06-13 18:27:32
742385895052087300,7317,2202,6556207,132912,2016-06-13 15:59:24
742161199639494656,4675,1512,6556207,132912,2016-06-13 01:06:33
742150209887731712,5546,1730,6556209,132912,2016-06-13 00:22:53
741793263812808706,4898,1663,6555889,132913,2016-06-12 00:44:30
741743634094141440,8784,3053,6556211,132912,2016-06-11 21:27:17
741438259667034112,3950,920,6556211,132912,2016-06-11 01:13:51
741303864243200000,9446,3565,6556211,132912,2016-06-10 16:19:48
741099773336379392,10788,6099,6556211,132912,2016-06-10 02:48:49
741067306818797568,10157,3423,6556211,132912,2016-06-10 00:39:48
740995100998766593,6897,3064,6556211,132912,2016-06-09 19:52:53
740711788199743490,3671,1032,6556211,132912,2016-06-09 01:07:06
740699697422163968,3052,861,6556212,132912,2016-06-09 00:19:04
740676976021798912,19507,7516,6556212,132912,2016-06-08 22:48:46
740373189193256964,37327,14684,6556212,132912,2016-06-08 02:41:38
740365076218183684,2671,482,6555891,132913,2016-06-08 02:09:24
740359016048689152,3549,943,6556212,132912,2016-06-08 01:45:19
740214038584557568,7193,2169,6556212,132912,2016-06-07 16:09:13
739979191639244800,21454,6540,6556212,132912,2016-06-07 00:36:02
739932936087216128,4362,1189,6556212,132912,2016-06-06 21:32:13
739844404073074688,4069,937,6556213,132912,2016-06-06 15:40:26
739623569819336705,4099,1506,6556213,132912,2016-06-06 01:02:55
739606147276148736,5800,1831,6556213,132912,2016-06-05 23:53:41
739544079319588864,42815,23694,6556216,132912,2016-06-05 19:47:03
739485634323156992,7751,3242,6556216,132912,2016-06-05 15:54:48
739238157791694849,73653,51149,6556216,132912,2016-06-04 23:31:25
738891149612572673,114,6,6556216,132912,2016-06-04 00:32:32
738885046782832640,4047,1254,6556216,132912,2016-06-04 00:08:17
738883359779196928,3596,895,6556216,132912,2016-06-04 00:01:35
738537504001953792,5478,1720,6556216,132912,2016-06-03 01:07:16
738402415918125056,3525,937,6556216,132912,2016-06-02 16:10:29
738184450748633089,4644,1333,6556216,132912,2016-06-02 01:44:22
738166403467907072,9450,3752,6556216,132912,2016-06-02 00:32:39
738156290900254721,2716,731,6556216,132912,2016-06-01 23:52:28
737826014890496000,5655,1955,6556216,132912,2016-06-01 02:00:04
737800304142471168,10731,3817,6556216,132912,2016-06-01 00:17:54
737678689543020544,5414,1473,6556216,132912,2016-05-31 16:14:39
737445876994609152,11092,4926,6556216,132912,2016-05-31 00:49:32
737322739594330112,3877,885,6556216,132912,2016-05-30 16:40:14
737310737551491075,15760,8158,6556216,132912,2016-05-30 15:52:33
736736130620620800,4637,1924,6556216,132912,2016-05-29 01:49:16
736392552031657984,19089,8204,6556216,132912,2016-05-28 03:04:00
736365877722001409,4297,1373,6556216,132912,2016-05-28 01:18:00
736225175608430592,8727,3047,6556216,132912,2016-05-27 15:58:54
736010884653420544,8493,3269,6556216,132912,2016-05-27 01:47:23
735991953473572864,3869,1265,6556216,132912,2016-05-27 00:32:10
735648611367784448,4312,1204,6556216,132912,2016-05-26 01:47:51
735635087207878657,6656,2599,6556216,132912,2016-05-26 00:54:06
735274964362878976,13969,5602,6556216,132912,2016-05-25 01:03:06
735256018284875776,3601,971,6556216,132912,2016-05-24 23:47:49
735137028879360001,3356,1065,6556216,132912,2016-05-24 15:55:00
734912297295085568,2932,566,6556216,132912,2016-05-24 01:02:00
734787690684657664,13477,6939,6556216,132912,2016-05-23 16:46:51
734776360183431168,2690,594,6556216,132912,2016-05-23 16:01:50
734559631394082816,1608,434,6556216,132912,2016-05-23 01:40:38
733828123016450049,3860,855,6556216,132912,2016-05-21 01:13:53
733822306246479872,3943,1110,6556216,132912,2016-05-21 00:50:46
733482008106668032,3372,1043,6556216,132912,2016-05-20 02:18:32
733460102733135873,4517,1412,6556216,132912,2016-05-20 00:51:30
733109485275860992,45592,17433,6556216,132912,2016-05-19 01:38:16
732732193018155009,2614,588,6556216,132912,2016-05-18 00:39:02
732726085725589504,3789,971,6556216,132912,2016-05-18 00:14:46
732585889486888962,3952,849,6556216,132912,2016-05-17 14:57:41
732375214819057664,8673,2764,6556217,132912,2016-05-17 01:00:32
732005617171337216,16009,6009,6556217,132912,2016-05-16 00:31:53
731285275100512256,3735,1075,6556218,132912,2016-05-14 00:49:30
731156023742988288,4113,1396,6556218,132912,2016-05-13 16:15:54
730924654643314689,6571,2176,6556218,132912,2016-05-13 00:56:32
730573383004487680,5281,2374,6556219,132912,2016-05-12 01:40:42
730427201120833536,3725,1148,6556220,132912,2016-05-11 15:59:50
730211855403241472,4102,1152,6556220,132912,2016-05-11 01:44:07
730196704625098752,5244,2117,6556220,132912,2016-05-11 00:43:55
729854734790754305,4312,1226,6556222,132912,2016-05-10 02:05:03
729838605770891264,1826,419,6556223,132912,2016-05-10 01:00:58
729823566028484608,4279,1363,6556224,132912,2016-05-10 00:01:12
729463711119904772,6229,2530,6556224,132912,2016-05-09 00:11:16
729113531270991872,2022,362,6556224,132912,2016-05-08 00:59:46
728986383096946689,3394,895,6556224,132912,2016-05-07 16:34:32
728760639972315136,4997,1863,6556224,132912,2016-05-07 01:37:30
728751179681943552,2992,742,6556224,132912,2016-05-07 00:59:55
728653952833728512,3548,1144,6556224,132912,2016-05-06 18:33:34
728409960103686147,5283,2215,6556226,132912,2016-05-06 02:24:02
728387165835677696,3936,1049,6556226,132912,2016-05-06 00:53:27
728046963732717569,4627,1290,6556227,132912,2016-05-05 02:21:37
728035342121635841,4867,1837,6556227,132912,2016-05-05 01:35:26
728015554473250816,4400,1200,6556227,132912,2016-05-05 00:16:48
727685679342333952,3143,698,6556227,132912,2016-05-04 02:26:00
727644517743104000,6327,1920,6556227,132912,2016-05-03 23:42:26
727524757080539137,4790,1348,6556227,132912,2016-05-03 15:46:33
727314416056803329,3550,821,6556227,132912,2016-05-03 01:50:44
727286334147182592,3250,901,6556227,132912,2016-05-02 23:59:09
727175381690781696,4143,1499,6556228,132912,2016-05-02 16:38:15
727155742655025152,3897,1454,6556228,132912,2016-05-02 15:20:13
726935089318363137,7366,2684,6556228,132912,2016-05-02 00:43:25
726887082820554753,4110,1649,6556228,132912,2016-05-01 21:32:40
726828223124897792,3801,1102,6556228,132912,2016-05-01 17:38:46
726224900189511680,4722,1274,6556228,132912,2016-04-30 01:41:23
725842289046749185,7551,2903,6556228,132912,2016-04-29 00:21:01
725786712245440512,4455,1489,6556229,132912,2016-04-28 20:40:11
725729321944506368,5541,1953,6556229,132912,2016-04-28 16:52:08
725458796924002305,1513,681,6556229,132912,2016-04-27 22:57:10
724983749226668032,3963,1432,6556230,132912,2016-04-26 15:29:30
724771698126512129,2542,703,6556230,132912,2016-04-26 01:26:53
724405726123311104,5685,1808,6556230,132912,2016-04-25 01:12:38
724049859469295616,4646,1939,6556230,132912,2016-04-24 01:38:33
724046343203856385,2850,608,6556230,132912,2016-04-24 01:24:35
724004602748780546,4478,1736,6556230,132912,2016-04-23 22:38:43
723912936180330496,4155,1344,6556230,132912,2016-04-23 16:34:28
723688335806480385,8271,3272,6556231,132912,2016-04-23 01:41:59
723673163800948736,3237,982,6556231,132912,2016-04-23 00:41:42
723179728551723008,5669,2058,6556231,132912,2016-04-21 16:00:57
722974582966214656,4397,1721,6556232,132912,2016-04-21 02:25:47
722613351520608256,5298,1794,6556232,132912,2016-04-20 02:30:23
721503162398597120,4990,2060,6556232,132912,2016-04-17 00:58:53
721001180231503872,2699,675,6556232,132912,2016-04-15 15:44:11
720785406564900865,3329,845,6556232,132912,2016-04-15 01:26:47
720775346191278080,2645,745,6556232,132912,2016-04-15 00:46:48
720415127506415616,4413,1638,6556232,132912,2016-04-14 00:55:25
720389942216527872,6861,2767,6556232,132912,2016-04-13 23:15:21
720340705894408192,3064,1072,6556233,132912,2016-04-13 19:59:42
720059472081784833,4160,1241,6556234,132912,2016-04-13 01:22:10
720043174954147842,5244,2198,6556234,132912,2016-04-13 00:17:25
719991154352222208,5178,1924,6556234,132912,2016-04-12 20:50:42
719704490224398336,4877,1589,6556234,132912,2016-04-12 01:51:36
719551379208073216,5405,2122,6556234,132912,2016-04-11 15:43:12
719367763014393856,2979,809,6556234,132912,2016-04-11 03:33:34
719339463458033665,4716,1369,6556234,132912,2016-04-11 01:41:07
719332531645071360,3647,1046,6556234,132912,2016-04-11 01:13:34
718971898235854848,3734,1206,6556235,132912,2016-04-10 01:20:33
718939241951195136,5610,1924,6556235,132912,2016-04-09 23:10:47
718631497683582976,20288,8880,6556235,132912,2016-04-09 02:47:55
718613305783398402,2619,529,6556235,132912,2016-04-09 01:35:37
718540630683709445,2669,1110,6556235,132912,2016-04-08 20:46:50
718460005985447936,2892,584,6556235,132912,2016-04-08 15:26:28
718454725339934721,5218,1648,6556235,132912,2016-04-08 15:05:29
718246886998687744,2057,551,6556235,132912,2016-04-08 01:19:36
718234618122661888,4135,1098,6556235,132912,2016-04-08 00:30:51
717841801130979328,2619,655,6556236,132912,2016-04-06 22:29:56
717790033953034240,3104,1241,6556237,132912,2016-04-06 19:04:14
717537687239008257,6165,2017,6556237,132912,2016-04-06 02:21:30
717428917016076293,1710,499,6556237,132912,2016-04-05 19:09:17
717421804990701568,3372,927,6556237,132912,2016-04-05 18:41:02
717047459982213120,6706,2091,6556237,132912,2016-04-04 17:53:31
717009362452090881,3495,1076,6556237,132912,2016-04-04 15:22:08
716802964044845056,4559,1287,6556237,132912,2016-04-04 01:41:58
716791146589110272,5912,1521,6556238,132912,2016-04-04 00:55:01
716730379797970944,1310,466,6556239,132912,2016-04-03 20:53:33
716447146686459905,14048,6447,6556239,132912,2016-04-03 02:08:05
716439118184652801,2527,241,6556239,132912,2016-04-03 01:36:11
716285507865542656,2976,1196,6556239,132912,2016-04-02 15:25:47
716080869887381504,5229,1914,6556239,132912,2016-04-02 01:52:38
715928423106027520,3425,963,6556239,132912,2016-04-01 15:46:52
715758151270801409,3995,1565,6556239,132912,2016-04-01 04:30:16
715733265223708672,4991,1859,6556240,132912,2016-04-01 02:51:22
715704790270025728,2996,620,6556240,132912,2016-04-01 00:58:13
715696743237730304,4180,1417,6556240,132912,2016-04-01 00:26:15
715680795826982913,4627,1782,6556241,132912,2016-03-31 23:22:53
715360349751484417,5851,1728,6556241,132912,2016-03-31 02:09:32
715342466308784130,3231,753,6556241,132912,2016-03-31 00:58:29
715220193576927233,2574,723,6556241,132912,2016-03-30 16:52:36
715200624753819648,5481,2062,6556241,132912,2016-03-30 15:34:51
715009755312439296,4466,1363,6556241,132912,2016-03-30 02:56:24
714982300363173890,4014,1133,6556242,132912,2016-03-30 01:07:18
714962719905021952,7868,4695,6556242,132912,2016-03-29 23:49:30
714957620017307648,4422,1556,6556242,132912,2016-03-29 23:29:14
714631576617938945,3497,1097,6556242,132912,2016-03-29 01:53:39
714606013974974464,3871,1022,6556242,132912,2016-03-29 00:12:05
714485234495041536,2903,1279,6556242,132912,2016-03-28 16:12:09
714258258790387713,3219,788,6556242,132912,2016-03-28 01:10:13
714251586676113411,3500,923,6556242,132912,2016-03-28 00:43:43
714214115368108032,2428,965,6556242,132912,2016-03-27 22:14:49
714141408463036416,4600,1534,6556242,132912,2016-03-27 17:25:54
713919462244790272,3495,853,6556242,132912,2016-03-27 02:43:58
713909862279876608,2039,599,6556242,132912,2016-03-27 02:05:49
713900603437621249,3018,817,6556243,132912,2016-03-27 01:29:02
713761197720473600,5212,1511,6556243,132912,2016-03-26 16:15:05
713411074226274305,4713,1414,6556243,132912,2016-03-25 17:03:49
713177543487135744,7710,3115,6556244,132912,2016-03-25 01:35:51
713175907180089344,4765,1598,6556363,132912,2016-03-25 01:29:21
712809025985978368,19943,7405,6556363,132912,2016-03-24 01:11:29
712717840512598017,13231,5469,6556363,132912,2016-03-23 19:09:09
712668654853337088,4451,1333,6556363,132912,2016-03-23 15:53:42
712438159032893441,5691,1713,6556363,132912,2016-03-23 00:37:48
712309440758808576,264,26,6556363,132912,2016-03-22 16:06:19
712097430750289920,4066,1146,6556363,132912,2016-03-22 02:03:52
712092745624633345,3153,993,6556363,132912,2016-03-22 01:45:15
712085617388212225,3460,538,6556363,132912,2016-03-22 01:16:55
712065007010385924,2419,691,6556363,132912,2016-03-21 23:55:01
711998809858043904,0,137,6556363,132912,2016-03-21 19:31:59
711968124745228288,8616,2535,6556363,132912,2016-03-21 17:30:03
711743778164514816,3043,1082,6556363,132912,2016-03-21 02:38:34
711732680602345472,9553,4530,6556363,132912,2016-03-21 01:54:29
711694788429553666,35193,20033,6556364,132912,2016-03-20 23:23:54
711652651650457602,4144,1010,6556364,132912,2016-03-20 20:36:28
711363825979756544,3921,1254,6556364,132912,2016-03-20 01:28:47
711306686208872448,3536,803,6556364,132912,2016-03-19 21:41:44
711008018775851008,3205,689,6556364,132912,2016-03-19 01:54:56
710997087345876993,4873,1535,6556365,132912,2016-03-19 01:11:29
710844581445812225,2730,754,6556365,132912,2016-03-18 15:05:29
710833117892898816,2882,590,6556365,132912,2016-03-18 14:19:56
710658690886586372,2470,621,6556365,132912,2016-03-18 02:46:49
710609963652087808,5142,2573,6556365,132912,2016-03-17 23:33:12
710588934686908417,4886,2057,6556365,132912,2016-03-17 22:09:38
710296729921429505,2530,810,6556365,132912,2016-03-17 02:48:31
710283270106132480,2276,568,6556365,132912,2016-03-17 01:55:02
710272297844797440,4844,1381,6556365,132912,2016-03-17 01:11:26
710269109699739648,2571,1233,6556365,132912,2016-03-17 00:58:46
710153181850935296,3104,976,6556365,132912,2016-03-16 17:18:07
710140971284037632,2964,982,6556365,132912,2016-03-16 16:29:35
710117014656950272,5894,2194,6556367,132912,2016-03-16 14:54:24
709918798883774466,3194,1184,6556367,132912,2016-03-16 01:46:45
709901256215666688,717,109,6556367,132912,2016-03-16 00:37:03
709852847387627521,3757,1311,6556367,132912,2016-03-15 21:24:41
709566166965075968,3779,1332,6556367,132912,2016-03-15 02:25:31
709556954897764353,3522,1169,6556367,132912,2016-03-15 01:48:55
709519240576036864,1592,265,6556367,132912,2016-03-14 23:19:03
709449600415961088,2381,652,6556046,132913,2016-03-14 18:42:20
709409458133323776,2807,764,6556368,132912,2016-03-14 16:02:49
709225125749587968,2568,630,6556368,132912,2016-03-14 03:50:21
709207347839836162,13511,6412,6556368,132912,2016-03-14 02:39:42
709198395643068416,2580,704,6556368,132912,2016-03-14 02:04:08
709179584944730112,2159,742,6556368,132912,2016-03-14 00:49:23
709158332880297985,2193,456,6556368,132912,2016-03-13 23:24:56
709042156699303936,5109,1810,6556368,132912,2016-03-13 15:43:18
708853462201716736,1915,723,6556368,132912,2016-03-13 03:13:29
708845821941387268,3176,986,6556368,132912,2016-03-13 02:43:08
708834316713893888,1822,552,6556369,132912,2016-03-13 01:57:25
708810915978854401,17700,7647,6556369,132912,2016-03-13 00:24:26
708738143638450176,2936,895,6556369,132912,2016-03-12 19:35:15
708711088997666817,2733,803,6556369,132912,2016-03-12 17:47:45
708479650088034305,2727,746,6556369,132912,2016-03-12 02:28:06
708469915515297792,3296,898,6556369,132912,2016-03-12 01:49:25
